-96.6617000,39.1491000,-96.5271000,39.2225000
121804569,121804573,0.012
121804569,121804566,0.022
121804573,121804577,0.018
121804573,121804569,0.012
121804577,2018699990,0.010
121804577,121804573,0.018
2018699990,8696042163,0.010
2018699990,121804577,0.010
8696042163,8696042150,0.011
8696042163,121804581,0.001
8696042163,2018699990,0.010
121804581,6105155734,0.024
121804581,8696042163,0.001
6105155734,121804582,0.009
6105155734,121804581,0.024
121804582,2018699958,0.010
121804582,2018700025,0.006
121804582,6105155734,0.009
8696042161,8696042160,0.016
8696042161,2018699696,0.009
8696042161,121751657,0.040
2018699696,2018699688,0.015
2018699696,8696042162,0.004
2018699696,8696042161,0.009
8696042162,8696042156,0.016
8696042162,2018699768,0.020
8696042162,2018699696,0.004
2018699768,2018699732,0.036
2018699768,2018699868,0.026
2018699768,8696042162,0.020
2018699868,121804569,0.009
2018699868,2018699768,0.026
9135481139,121812884,0.018
9135481139,121812881,0.020
121812881,8597818467,0.013
121812881,121885497,0.012
121812881,9135481139,0.020
121812884,9135481139,0.018
121793889,121780837,0.033
121793889,121812893,0.064
121793889,121812890,0.014
121812890,2018699613,0.013
121812890,121780833,0.032
121812890,121793889,0.014
121812893,121780840,0.035
121812893,121793889,0.064
121812896,121812899,0.014
121812896,121780840,0.014
121812899,121780823,0.008
121812899,121812896,0.014
9558757326,9558757325,0.007
9558757326,121780823,0.011
9558757325,121812901,0.015
9558757325,9558757326,0.007
121812901,121793891,0.054
121812901,9558757325,0.015
121793891,121780819,0.029
121793891,121812904,0.017
121793891,121812901,0.054
121812904,121885491,0.016
121812904,9851780531,0.002
121812904,121793891,0.017
878116712,10085869411,0.008
878116712,121812913,0.005
121812913,121818420,0.006
121812913,121938295,0.015
121812913,121818423,0.153
121812913,878116712,0.005
10085869411,121812915,0.033
10085869411,878116712,0.008
121812915,121812917,0.022
121812915,10085869411,0.033
121812917,121812918,0.009
121812917,121812915,0.022
121812918,121812920,0.016
121812918,121812917,0.009
121812920,10085869410,0.021
121812920,121812918,0.016
5411318743,121812951,0.042
